id,item_group_id,sku,gtin,mpn,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,gender,age_group,color,size
690da11225c3f62dd93d6c4c,690da11225c3f62dd93d6c4c,BAF-VAN-42.5-2712,GTIN-690da11225c3f62dd93d6c4c,MPN-690da11225c3f62dd93d6c4c,Vans Authentic Old Skool. B&W 🖤🤍,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2900.00 PKR,https://kicks-kraze.com/product?product_id=690da11225c3f62dd93d6c4c,https://kickskraze.b-cdn.net/kickskraze/D9iuA703nI.webp,Vans,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,42.5
690da07825c3f62dd93d5831,690da07825c3f62dd93d5831,BAF-CON-39.5-BABF,GTIN-690da07825c3f62dd93d5831,MPN-690da07825c3f62dd93d5831,Converse Lo Top All star 🖤🤍,"100% authentic original product — not replica, fake or first copy.",in stock,used,2600.00 PKR,https://kicks-kraze.com/product?product_id=690da07825c3f62dd93d5831,https://kickskraze.b-cdn.net/kickskraze/Ij4fRLp9vR.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,1,unisex,all ages,,39.5
690d9ffb25c3f62dd93d4403,690d9ffb25c3f62dd93d4403,BAF-VAN-44.5-3662,GTIN-690d9ffb25c3f62dd93d4403,MPN-690d9ffb25c3f62dd93d4403,Vans Authentic Old Skool  🖤🤍,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2700.00 PKR,https://kicks-kraze.com/product?product_id=690d9ffb25c3f62dd93d4403,https://kickskraze.b-cdn.net/kickskraze/FZwlZVoBtr.webp,Vans,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,44.5
690d9f6d25c3f62dd93d3008,690d9f6d25c3f62dd93d3008,BAF-CON-38-D4B7,GTIN-690d9f6d25c3f62dd93d3008,MPN-690d9f6d25c3f62dd93d3008,Lo Top All star Converse 🖤🤍,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2700.00 PKR,https://kicks-kraze.com/product?product_id=690d9f6d25c3f62dd93d3008,https://kickskraze.b-cdn.net/kickskraze/j2aRcXnkL5.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,38
690d9ef225c3f62dd93d1c3a,690d9ef225c3f62dd93d1c3a,BAF-VAN-42.5-6A1F,GTIN-690d9ef225c3f62dd93d1c3a,MPN-690d9ef225c3f62dd93d1c3a,Vans Slip on Store return 🖤❤️‍🔥,"100% authentic original product — not replica, fake or first copy.",in stock,used,3500.00 PKR,https://kicks-kraze.com/product?product_id=690d9ef225c3f62dd93d1c3a,https://kickskraze.b-cdn.net/kickskraze/lsuY0bHAcR.webp,Vans,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,1,unisex,all ages,,42.5
690d9e6f25c3f62dd93d0875,690d9e6f25c3f62dd93d0875,BAF-VAN-47-D463,GTIN-690d9e6f25c3f62dd93d0875,MPN-690d9e6f25c3f62dd93d0875,Vans Old Skool Maroon Black ❤️‍🔥,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2700.00 PKR,https://kicks-kraze.com/product?product_id=690d9e6f25c3f62dd93d0875,https://kickskraze.b-cdn.net/kickskraze/rF9ZS0BjKI.webp,Vans,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,47
690d9e0a25c3f62dd93cf45e,690d9e0a25c3f62dd93cf45e,BAF-CON-39-33EF,GTIN-690d9e0a25c3f62dd93cf45e,MPN-690d9e0a25c3f62dd93cf45e,All Star Converse Hi Top 🖤🤍,"100% authentic original product — not replica, fake or first copy.",out of stock,used,3100.00 PKR,https://kicks-kraze.com/product?product_id=690d9e0a25c3f62dd93cf45e,https://kickskraze.b-cdn.net/kickskraze/fpwLBC1vJK.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,39
690d9da025c3f62dd93ce08a,690d9da025c3f62dd93ce08a,BAF-CON-40-6978,GTIN-690d9da025c3f62dd93ce08a,MPN-690d9da025c3f62dd93ce08a,Converse Hi Top Blue Denim 💙🤍,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2700.00 PKR,https://kicks-kraze.com/product?product_id=690d9da025c3f62dd93ce08a,https://kickskraze.b-cdn.net/kickskraze/3jI0yaaaxX.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,40
690d998a25c3f62dd93cbb59,690d998a25c3f62dd93cbb59,BAF-VAN-40.5-AFC0,GTIN-690d998a25c3f62dd93cbb59,MPN-690d998a25c3f62dd93cbb59,Vans Old skool Hi Top🖤❤️‍🔥,"100% authentic original product — not replica, fake or first copy.",in stock,used,2500.00 PKR,https://kicks-kraze.com/product?product_id=690d998a25c3f62dd93cbb59,https://kickskraze.b-cdn.net/kickskraze/roUr1LNkUf.webp,Vans,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,1,unisex,all ages,,40.5
690d990725c3f62dd93ca792,690d990725c3f62dd93ca792,BAF-CON-36-4A8E,GTIN-690d990725c3f62dd93ca792,MPN-690d990725c3f62dd93ca792,Converse Run Star  ⭐️ hi top ,"100% authentic original product — not replica, fake or first copy.",out of stock,used,2700.00 PKR,https://kicks-kraze.com/product?product_id=690d990725c3f62dd93ca792,https://kickskraze.b-cdn.net/kickskraze/A1y43qVvUJ.webp,Converse,Apparel & Accessories > Shoes,clothing & accessories > shoes & footwear,0,unisex,all ages,,36
