id,item_group_id,sku,gtin,mpn,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,gender,age_group,color,size
693398164f8890643cbd3bc3_undefined,693398164f8890643cbd3bc3,JEW-KIC-SILVER-0676,GTIN-693398164f8890643cbd3bc3-undefined,MPN-693398164f8890643cbd3bc3-undefined,Cute Heart Shaped Pendant 😍,"100% authentic original product — not replica, fake or first copy.",in stock,new,999.00 PKR,https://kicks-kraze.com/product?product_id=693398164f8890643cbd3bc3,https://kickskraze.b-cdn.net/kickskraze/T31GmRZHzY.webp,Kickskraze,Apparel & Accessories > Jewelry > Charms & Pendants,jewelry & watches > jewelry > charms & pendants,1,female,all ages,"Silver, Gold",1
693398164f8890643cbd3bc3_undefined,693398164f8890643cbd3bc3,JEW-KIC-SILVER-02BE,GTIN-693398164f8890643cbd3bc3-undefined,MPN-693398164f8890643cbd3bc3-undefined,Cute Heart Shaped Pendant 😍,"100% authentic original product — not replica, fake or first copy.",in stock,new,999.00 PKR,https://kicks-kraze.com/product?product_id=693398164f8890643cbd3bc3,https://kickskraze.b-cdn.net/kickskraze/T31GmRZHzY.webp,Kickskraze,Apparel & Accessories > Jewelry > Charms & Pendants,jewelry & watches > jewelry > charms & pendants,1,female,all ages,"Silver, Gold",1
6933979b4f8890643cbd21f4,6933979b4f8890643cbd21f4,JEW-KIC-GOLD-D215,GTIN-6933979b4f8890643cbd21f4,MPN-6933979b4f8890643cbd21f4,Unique Cuff 😍✨💫,"100% authentic original product — not replica, fake or first copy.",in stock,new,1499.00 PKR,https://kicks-kraze.com/product?product_id=6933979b4f8890643cbd21f4,https://kickskraze.b-cdn.net/kickskraze/mwgmGGGJVL.webp,Kickskraze,Apparel & Accessories > Jewelry > Bracelets,jewelry & watches > jewelry > bracelets,1,female,all ages,Gold,
6933970e4f8890643cbd0852_undefined,6933970e4f8890643cbd0852,JEW-KIC-15-DF4A,GTIN-6933970e4f8890643cbd0852-undefined,MPN-6933970e4f8890643cbd0852-undefined,Thick Ring 😍,"100% authentic original product — not replica, fake or first copy.",in stock,new,699.00 PKR,https://kicks-kraze.com/product?product_id=6933970e4f8890643cbd0852,https://kickskraze.b-cdn.net/kickskraze/JX8BXS4tMM.webp,Kickskraze,Apparel & Accessories > Jewelry > Rings,jewelry & watches > jewelry > rings,1,female,all ages,,1
6933970e4f8890643cbd0852_undefined,6933970e4f8890643cbd0852,JEW-KIC-15-CCC2,GTIN-6933970e4f8890643cbd0852-undefined,MPN-6933970e4f8890643cbd0852-undefined,Thick Ring 😍,"100% authentic original product — not replica, fake or first copy.",in stock,new,699.00 PKR,https://kicks-kraze.com/product?product_id=6933970e4f8890643cbd0852,https://kickskraze.b-cdn.net/kickskraze/JX8BXS4tMM.webp,Kickskraze,Apparel & Accessories > Jewelry > Rings,jewelry & watches > jewelry > rings,1,female,all ages,,1
6933970e4f8890643cbd0852_undefined,6933970e4f8890643cbd0852,JEW-KIC-15-A4E3,GTIN-6933970e4f8890643cbd0852-undefined,MPN-6933970e4f8890643cbd0852-undefined,Thick Ring 😍,"100% authentic original product — not replica, fake or first copy.",in stock,new,699.00 PKR,https://kicks-kraze.com/product?product_id=6933970e4f8890643cbd0852,https://kickskraze.b-cdn.net/kickskraze/JX8BXS4tMM.webp,Kickskraze,Apparel & Accessories > Jewelry > Rings,jewelry & watches > jewelry > rings,1,female,all ages,,1
693396884f8890643cbceec0_undefined,693396884f8890643cbceec0,JEW-KIC-16-EMERALD-D5DF,GTIN-693396884f8890643cbceec0-undefined,MPN-693396884f8890643cbceec0-undefined,Emerald Ring,"100% authentic original product — not replica, fake or first copy.",in stock,new,650.00 PKR,https://kicks-kraze.com/product?product_id=693396884f8890643cbceec0,https://kickskraze.b-cdn.net/kickskraze/d5GaTtKslW.webp,Kickskraze,Apparel & Accessories > Jewelry > Rings,jewelry & watches > jewelry > rings,1,female,all ages,Emerald,1
693396884f8890643cbceec0_undefined,693396884f8890643cbceec0,JEW-KIC-16-EMERALD-1CE2,GTIN-693396884f8890643cbceec0-undefined,MPN-693396884f8890643cbceec0-undefined,Emerald Ring,"100% authentic original product — not replica, fake or first copy.",in stock,new,650.00 PKR,https://kicks-kraze.com/product?product_id=693396884f8890643cbceec0,https://kickskraze.b-cdn.net/kickskraze/d5GaTtKslW.webp,Kickskraze,Apparel & Accessories > Jewelry > Rings,jewelry & watches > jewelry > rings,1,female,all ages,Emerald,1
693396884f8890643cbceec0_undefined,693396884f8890643cbceec0,JEW-KIC-16-EMERALD-944B,GTIN-693396884f8890643cbceec0-undefined,MPN-693396884f8890643cbceec0-undefined,Emerald Ring,"100% authentic original product — not replica, fake or first copy.",in stock,new,650.00 PKR,https://kicks-kraze.com/product?product_id=693396884f8890643cbceec0,https://kickskraze.b-cdn.net/kickskraze/d5GaTtKslW.webp,Kickskraze,Apparel & Accessories > Jewelry > Rings,jewelry & watches > jewelry > rings,1,female,all ages,Emerald,1
6933951d4f8890643cbcd504,6933951d4f8890643cbcd504,JEW-KIC-GOLD-0271,GTIN-6933951d4f8890643cbcd504,MPN-6933951d4f8890643cbcd504,Beautiful Set 😻✨💫,"100% authentic original product — not replica, fake or first copy.",in stock,new,1399.00 PKR,https://kicks-kraze.com/product?product_id=6933951d4f8890643cbcd504,https://kickskraze.b-cdn.net/kickskraze/BxqHk_tE9q.webp,Kickskraze,Apparel & Accessories > Jewelry,jewelry & watches > jewelry,1,female,all ages,Gold,
